tweet,label
comment section quarantined outbreak coronavirus related racism coronavirus http co c kbe http co mojcfti uu,0
say wrong asymptomatic spread covid rare,0
world health organization released list seven habit biggest brain damaging habit,0
french doctor protest discovering covid pandemic fraud,0
payroll data present covid launched patanjalis coronil earning prospect expert get company news ease baroda verger paonts wockhardt cipla etc,0
rt pib india increase covid testing led surge total number recovered patient nearly lakh,1
today ptfcovid briefing dg chikwe announced nigeria first large seroprevalence survey covid ncdc collaboration nimrnigeria partner conducting household seroprevalence survey better understanding covid transmission nigeria http co tigph anjr,1
healthcare provider learn telehealth technology help safely provide necessary care patient covid pandemic http co tyul ov h http co romwidgt,1
bill gate tried get patent n mask,0
indiafightscorona coronavirusupdate steady march india conduct total nearly crore test test per million tpm scale new peak http co hdmciof zn http co l yuwuo jq,1
people left managed isolation facility june people contacted tested negative covid tested leaving managed isolation remaining tested departure facility,1
godd tweet http co yv iax qdx donaldtrump politics presidentialelection pandemic,0
mycoplasma pneumonia treated quinolones first quinolone discovered chloroquine mycoplasma pneumonia rare important cause transverse myelitis covid http co yq fzo,0
new report cdcmmwr show rate covid among american indian alaska native people time non hispanic white person first month pandemic state learn http co q mmzsne v http co fqoezg jgx,1
italy find home remedy covid gm aspirin dissolved lemon juice boiled honey taken hot,0
second case woman arrived new zealand july los angeles staying rydges auckland tested positive covid part routine testing around day three stay managed isolation,1
information symptom covid watch visit http co snxt tf,1
q social distancing mean keeping least metre distance avoiding physical contact others measure taken help facilitate closure school office cancellation social religious event faq http co doci iq e http co izacb xetd,1
news people sent far covid test quarantine day upon return http co xxiakbmr r http co bad q al,0
hindu cast idol sea defend coronavirus,0
say state health secretary say go hospital clinic tourism secretary say recreate,0
fenugreek seed tape cure covid,0
muslim woman shouting doctor come coronavirus inspection one place india,0
care home staff coronavirus hotspot waiting week test result prompting concern system cope increased demand http co vfuijc,1
acc prolonged use facemasks may uncomfortable lead co intoxication deficiency ensure facemask fit well allows breathe normally use medicalmask always change mask soon get damp http co tkbjjsoj x,1
pm th march confirmed case discharged death breakdown case state real time please see http co zqrpneofet currently lagos fct ogun ekiti oyo edo bauchi osun river,1
novel coronavirus made lab spread way force vaccinate people,0
expert nanavati hospital giving four common treatment patient vitamin c dry ginger turmeric steam,0
claim novel coronavirus never detected major chinese city beijing shanghai shared repeatedly facebook twitter instagram,0
weaponizing coronaviruses pentagon funding chinese military lab director center emerging infectious disease wuhan institute virology collect bat virus us genetic engineering make lethal able infect human http co pplcppyaiu http co jsnqdmsdfd,0
covax facility part covax vaccine pillar access covid tool act accelerator co led cepivaccines gavi http co kydz twwe http co n k z hy,1
image shared thousand time multiple post facebook alongside claim show medicine created u scientist cure novel coronavirus,0
